[ 2018-04-17T08:59:50+08:00 ] /index.php/ | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:08:01+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000370s ]
[ 2018-04-17T09:08:02+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000100s ]
[ 2018-04-17T09:08:05+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:08:05+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000532s ]
[ 2018-04-17T09:08:05+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000590s ]
[ 2018-04-17T09:08:05+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:08:05+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000358s ]
[ 2018-04-17T09:08:05+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000388s ]
[ 2018-04-17T09:08:07+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:08:07+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000504s ]
[ 2018-04-17T09:08:07+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000548s ]
[ 2018-04-17T09:08:07+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:08:07+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000317s ]
[ 2018-04-17T09:08:07+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000344s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000064s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000722s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000760s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004238s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004273s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000219s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000393s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000165s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000398s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001259s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000852s ]
[ 2018-04-17T09:08:08+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000878s ]
[ 2018-04-17T09:08:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:08:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000483s ]
[ 2018-04-17T09:08:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000525s ]
[ 2018-04-17T09:08:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:08:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000324s ]
[ 2018-04-17T09:08:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000350s ]
[ 2018-04-17T09:08:53+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000154s ]
[ 2018-04-17T09:08:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:08:56+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000499s ]
[ 2018-04-17T09:08:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000546s ]
[ 2018-04-17T09:08:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:08:56+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000337s ]
[ 2018-04-17T09:08:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000364s ]
[ 2018-04-17T09:08:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:08:58+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000462s ]
[ 2018-04-17T09:08:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000504s ]
[ 2018-04-17T09:08:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:08:58+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000316s ]
[ 2018-04-17T09:08:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000343s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000124s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000594s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000642s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004261s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004305s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000221s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000393s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000165s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000266s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001115s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000843s ]
[ 2018-04-17T09:08:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000882s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.000696s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000770s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000393s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000426s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000658s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000715s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: value 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 128 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: value 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 141 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: value 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 368 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: value 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 369 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: value 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 370 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: value 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 373 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: value 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 375 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | NOTIC: [8] Undefined variable: pager 1ca3099d593ceb2fb3f303aef3e10ea7.php 第 384 行.
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011517s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011646s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.001436s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.001047s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000185s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000342s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003200s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001006s ]
[ 2018-04-17T09:09:14+08:00 ] /index.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001039s ]
[ 2018-04-17T09:09:27+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:09:27+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000736s ]
[ 2018-04-17T09:09:27+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000781s ]
[ 2018-04-17T09:09:27+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:09:27+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000468s ]
[ 2018-04-17T09:09:27+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000495s ]
[ 2018-04-17T09:09:29+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:09:29+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000622s ]
[ 2018-04-17T09:09:29+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000679s ]
[ 2018-04-17T09:09:29+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:09:29+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000507s ]
[ 2018-04-17T09:09:29+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000533s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000111s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001022s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001054s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.006106s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006145s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000403s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000424s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000337s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000446s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001691s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001133s ]
[ 2018-04-17T09:09:30+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001161s ]
[ 2018-04-17T09:09:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:09:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000670s ]
[ 2018-04-17T09:09:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000718s ]
[ 2018-04-17T09:09:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:09:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000514s ]
[ 2018-04-17T09:09:52+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000543s ]
[ 2018-04-17T09:09:53+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000113s ]
[ 2018-04-17T09:09:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:09:56+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000783s ]
[ 2018-04-17T09:09:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000835s ]
[ 2018-04-17T09:09:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:09:56+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000638s ]
[ 2018-04-17T09:09:56+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000667s ]
[ 2018-04-17T09:09:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:09:58+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000635s ]
[ 2018-04-17T09:09:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000677s ]
[ 2018-04-17T09:09:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:09:58+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000469s ]
[ 2018-04-17T09:09:58+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000495s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000136s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000993s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001021s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005326s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005356s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000357s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000382s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000340s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000445s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001595s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001165s ]
[ 2018-04-17T09:09:59+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001204s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000658s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000702s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000498s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000529s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000847s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000881s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005061s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005089s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000375s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000389s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000307s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000414s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001558s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001094s ]
[ 2018-04-17T09:11:13+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001120s ]
[ 2018-04-17T09:11:16+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:11:16+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000635s ]
[ 2018-04-17T09:11:16+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000678s ]
[ 2018-04-17T09:11:16+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:11:16+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000480s ]
[ 2018-04-17T09:11:16+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000507s ]
[ 2018-04-17T09:11:17+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.000085s ]
[ 2018-04-17T09:11:20+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:11:20+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000756s ]
[ 2018-04-17T09:11:20+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000800s ]
[ 2018-04-17T09:11:20+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T09:11:20+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000481s ]
[ 2018-04-17T09:11:20+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000510s ]
[ 2018-04-17T09:11:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-17T09:11:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000634s ]
[ 2018-04-17T09:11:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000678s ]
