[ 2018-04-16T06:16:30+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined index: username 9be1047bb7a563f25d2f04755fc1a79b.php 第 16 行.
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined variable: qx 9be1047bb7a563f25d2f04755fc1a79b.php 第 17 行.
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Run ParseTemplate Behavior [ RunTime:0.007225s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007280s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Run ContentReplace Behavior [ RunTime:0.000567s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Run TokenBuild Behavior [ RunTime:0.000549s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000468s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowRuntime Behavior [ RunTime:0.000573s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002263s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --START--
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.000937s ]
[ 2018-04-16T10:51:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.000977s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000685s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000731s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000404s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000431s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000729s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000759s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.005808s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005848s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000347s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000383s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000244s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000346s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001395s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000356s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000380s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run CheckRoute Behavior [ RunTime:0.000641s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --END-- [ RunTime:0.000689s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000352s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000391s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run LocationTemplate Behavior [ RunTime:0.000419s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --END-- [ RunTime:0.000457s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined index: username 9be1047bb7a563f25d2f04755fc1a79b.php 第 16 行.
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | NOTIC: [8] Undefined variable: qx 9be1047bb7a563f25d2f04755fc1a79b.php 第 17 行.
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run ParseTemplate Behavior [ RunTime:0.004379s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004405s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run ContentReplace Behavior [ RunTime:0.000246s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run TokenBuild Behavior [ RunTime:0.000394s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000179s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowRuntime Behavior [ RunTime:0.000288s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001182s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.000290s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.000314s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run CheckRoute Behavior [ RunTime:0.000692s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --END-- [ RunTime:0.000733s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000441s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000470s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.000771s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.000815s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.005287s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005330s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000445s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.000484s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000376s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000606s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002021s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.000667s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --END-- [ RunTime:0.000705s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run CheckRoute Behavior [ RunTime:0.001375s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --END-- [ RunTime:0.001457s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000577s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000621s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run LocationTemplate Behavior [ RunTime:0.002501s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --END-- [ RunTime:0.002557s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run ParseTemplate Behavior [ RunTime:0.009838s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009881s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run ContentReplace Behavior [ RunTime:0.000509s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run TokenBuild Behavior [ RunTime:0.000861s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000935s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowRuntime Behavior [ RunTime:0.000540s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002987s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --START--
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowPageTrace Behavior [ RunTime:0.000635s ]
[ 2018-04-16T10:53:33+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --END-- [ RunTime:0.000701s ]
[ 2018-04-16T10:53:54+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --START--
[ 2018-04-16T10:53:54+08:00 ] /index.php/Admin/Category/add | INFO: Run CheckRoute Behavior [ RunTime:0.000551s ]
[ 2018-04-16T10:53:54+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000600s ]
[ 2018-04-16T10:53:54+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T10:53:54+08:00 ] /index.php/Admin/Category/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000860s ]
[ 2018-04-16T10:53:54+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000901s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | SQL: SHOW COLUMNS FROM `tp_bitcharray` [ RunTime:0.009589s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | SQL: SELECT * FROM `tp_bitcharray` WHERE cid=0  [ RunTime:0.000343s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --START--
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000618s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000648s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Run ParseTemplate Behavior [ RunTime:0.015669s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015707s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Run ContentReplace Behavior [ RunTime:0.000254s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Run TokenBuild Behavior [ RunTime:0.000421s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000239s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000310s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001304s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --START--
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.000308s ]
[ 2018-04-16T10:53:56+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.000334s ]
[ 2018-04-16T11:21:31+08:00 ] /index.php/Admin/Admin/login | ERR: (ThinkException) 无法加载模块Admin
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000644s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000693s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000403s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000430s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000666s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000695s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.016808s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016849s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000367s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000408s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000249s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000349s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001450s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.014588s ]
[ 2018-04-16T11:22:50+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.014632s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000781s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000860s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000572s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000598s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001074s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001106s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.007029s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007117s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000591s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000797s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000443s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000505s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002416s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001558s ]
[ 2018-04-16T11:36:32+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001587s ]
[ 2018-04-16T11:36:40+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:36:40+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000722s ]
[ 2018-04-16T11:36:40+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000765s ]
[ 2018-04-16T11:36:40+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2018-04-16T11:36:40+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000553s ]
[ 2018-04-16T11:36:40+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000580s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | SQL: SELECT COUNT(*) AS tp_count FROM `tp_admin` WHERE username='shinkan' and password='shinkan' LIMIT 1   [ RunTime:0.086070s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_template ] --START--
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run LocationTemplate Behavior [ RunTime:0.001043s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_template ] --END-- [ RunTime:0.001079s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_parse ] --START--
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ParseTemplate Behavior [ RunTime:0.037881s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_parse ] --END-- [ RunTime:0.037924s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_filter ] --START--
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ContentReplace Behavior [ RunTime:0.000576s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run TokenBuild Behavior [ RunTime:0.000564s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000484s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ShowRuntime Behavior [ RunTime:0.000617s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002333s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_end ] --START--
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Run ShowPageTrace Behavior [ RunTime:0.001465s ]
[ 2018-04-16T11:36:41+08:00 ] /index.php/Admin/Admin/checkLogin | INFO: Tag[ view_end ] --END-- [ RunTime:0.001493s ]
[ 2018-04-16T11:36:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-16T11:36:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000752s ]
[ 2018-04-16T11:36:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000794s ]
